Entity,Code,Year,Coal Consumption - TWh,Oil Consumption - TWh,Gas Consumption - TWh,Nuclear Consumption - TWh,Hydro Consumption - TWh,Wind Consumption - TWh,Solar Consumption - TWh,Geo Biomass Other - TWh
Lower-middle-income countries,,2013,5558.551,5724.492,4942.8687,327.005,835.9064,93.16071,11.88142,42.081776
Lower-middle-income countries,,2014,6010.5386,5749.7246,5096.26,342.6697,833.18274,104.43542,16.258595,45.72452
Lower-middle-income countries,,2015,6141.814,5876.417,5169.837,345.59427,788.7684,108.460625,21.353928,52.917633
Lower-middle-income countries,,2016,6364.6577,6175.6895,5347.372,335.52594,812.51587,140.35262,40.36911,48.68915
Lower-middle-income countries,,2017,6542.441,6363.2837,5539.5513,352.58594,891.7141,166.78975,70.73828,50.999702
Lower-middle-income countries,,2018,7216.702,6476.72,5789.33,354.3764,880.51074,195.99785,113.33654,66.78398
Lower-middle-income countries,,2019,7557.5854,6545.559,5890.694,363.63358,953.94684,214.85556,163.21222,70.80643
Lower-middle-income countries,,2020,7167.6484,5897.9604,5916.262,344.49777,960.9175,215.5256,221.6256,74.53367
Lower-middle-income countries,,2021,7958.191,6147.362,6076.8145,375.42102,947.1351,246.15071,289.9809,78.92666
Luxembourg,LUX,1965,31.716173,9.832364,0,0,0.25551945,0,0,0
Luxembourg,LUX,1966,28.637712,11.189572,0,0,0.2299325,0,0,0
Luxembourg,LUX,1967,26.833899,12.358044,0,0,0.2594964,0,0,0
Luxembourg,LUX,1968,28.762154,13.641634,0,0,0.26504084,0,0,0
Luxembourg,LUX,1969,30.555498,15.104541,0.02925,0,0.23063639,0,0,0
Luxembourg,LUX,1970,31.330057,16.02329,0.07295056,0,0.2549339,0,0,0
Luxembourg,LUX,1971,28.872639,16.681265,0.14653805,0,0.14409417,0,0,0
Luxembourg,LUX,1972,28.415579,17.51691,1.1723039,0,0.16991444,0,0,0
Luxembourg,LUX,1973,28.15623,19.464945,2.344608,0,0.15001695,0,0,0
Luxembourg,LUX,1974,30.01703,17.504738,3.150567,0,0.22159389,0,0,0
Luxembourg,LUX,1975,22.825039,15.61211,3.647525,0,0.19145028,0,0,0
Luxembourg,LUX,1976,21.138687,16.907219,4.176333,0,0.1206275,0,0,0
Luxembourg,LUX,1977,18.219559,16.632332,4.39614,0,0.23249333,0,0,0.013
Luxembourg,LUX,1978,19.26277,16.749968,4.835754,0,0.2211975,0,0,0.015
Luxembourg,LUX,1979,21.391058,15.525217,5.055561,0,0.24145584,0,0,0.016
Luxembourg,LUX,1980,21.220098,12.98823,4.4499807,0,0.25501665,0,0,0.015
Luxembourg,LUX,1981,17.067024,12.481876,3.443643,0,0.2726403,0,0,0.018
Luxembourg,LUX,1982,15.716782,12.346534,2.857491,0,0.24208862,0,0,0.018
Luxembourg,LUX,1983,14.422363,11.758568,2.710953,0,0.23872666,0,0,0.017
Luxembourg,LUX,1984,16.419233,11.779353,2.93076,0,0.25402915,0,0,0.019
Luxembourg,LUX,1985,16.29712,12.517872,3.209822,0,0.20583889,0,0,0.018
Luxembourg,LUX,1986,14.482839,13.635571,3.1368713,0,0.25457028,0,0,0.017
Luxembourg,LUX,1987,10.434436,15.456239,3.5745745,0,0.29593834,0,0,0.022
Luxembourg,LUX,1988,10.640287,15.865759,3.7204757,0,0.27195418,0,0,0.023
Luxembourg,LUX,1989,13.181442,17.436584,4.2311287,0,0.20717861,0,0,0.019
Luxembourg,LUX,1990,12.797652,19.125217,4.981477,0,0.20698917,0,0,0.012505
Luxembourg,LUX,1991,12.173121,22.283129,5.1794853,0,0.24838722,0,0,0.013976
Luxembourg,LUX,1992,11.46718,22.932749,5.398337,0,0.20698917,0,0,0.01177
Luxembourg,LUX,1993,11.848644,22.86836,5.606767,0,0.19811833,0,0,0.014712
Luxembourg,LUX,1994,10.216955,22.84244,5.648453,0,0.2543011,0,0,0.01508
Luxembourg,LUX,1995,5.746383,21.410868,6.4549127,0,0.260215,0,0,0.019493
Luxembourg,LUX,1996,5.414928,22.176525,7.081096,0,0.17741944,0,0,0.015448
Luxembourg,LUX,1997,3.435502,23.158905,7.255865,0,0.24543,0.0088611115,0,0.016919
Luxembourg,LUX,1998,1.1432289,24.091028,7.326419,0,0.3400539,0.032526944,0,0.017068
Luxembourg,LUX,1999,1.156022,25.739426,7.599462,0,0.25134417,0.053225834,0,0.01885
Luxembourg,LUX,2000,1.2758111,27.610802,7.8077517,0,0.3652,0.073164724,0.00011833333,0.022352
Luxembourg,LUX,2001,1.376992,29.310978,8.6795,0,0.34675306,0.06974305,0.000135,0.025873
Luxembourg,LUX,2002,0.8571311,29.86881,12.40725,0,0.29109833,0.07145028,0.00017222222,0.027015
Luxembourg,LUX,2003,0.6582581,32.06685,12.5595,0,0.23032779,0.075890556,0.0040555554,0.034151
Luxembourg,LUX,2004,0.924585,36.371384,13.908,0,0.2998589,0.11353417,0.0265,0.042575
Luxembourg,LUX,2005,0.90248805,37.35666,13.680046,0,0.2661228,0.1496161,0.050676666,0.046163
Luxembourg,LUX,2006,1.076938,35.52233,14.30931,0,0.3167278,0.16499361,0.06007778,0.055216
Luxembourg,LUX,2007,0.9117919,34.57503,13.356534,0,0.3299889,0.18177639,0.0591,0.062667
Luxembourg,LUX,2008,0.87108696,34.84931,12.714175,0,0.37124807,0.17025861,0.05628833,0.069648
Luxembourg,LUX,2009,0.77804697,32.625046,12.937938,0,0.29557776,0.1772589,0.056736667,0.078185
Luxembourg,LUX,2010,0.77921,34.16721,13.916304,0,0.29882166,0.15288723,0.058698054,0.08414
Luxembourg,LUX,2011,0.67919195,34.88955,12.005276,0,0.17379528,0.17669195,0.07101889,0.092979
Luxembourg,LUX,2012,0.6245311,33.672718,12.2237215,0,0.26953778,0.21240667,0.10495306,0.094011
Luxembourg,LUX,2013,0.55707693,33.112263,10.34957,0,0.3248561,0.22628333,0.20096694,0.094211
Luxembourg,LUX,2014,0.6209489,31.917315,9.805904,0,0.29200834,0.21639195,0.2566628,0.115225
Luxembourg,LUX,2015,0.57145166,31.355448,8.9427395,0,0.26728556,0.2742739,0.27931777,0.125964
Luxembourg,LUX,2016,0.59231585,31.312542,8.247018,0,0.30895972,0.27168193,0.26847473,0.140018
Luxembourg,LUX,2017,0.54795915,32.775616,8.061143,0,0.22793694,0.6249322,0.28865167,0.17138
Luxembourg,LUX,2018,0.4856689,34.678898,7.9506326,0,0.24546528,0.6735361,0.31675974,0.217402
Luxembourg,LUX,2019,0.5321655,35.056538,7.955588,0,0.281825,0.7414542,0.34369138,0.277679
Luxembourg,LUX,2020,0.44708055,28.419147,7.225362,0,0.24057333,0.92218196,0.42351806,0.371927
Luxembourg,LUX,2021,0.3938003,29.300817,7.727053,0,0.275715,0.88715667,0.5790875,0.38976282
Malaysia,MYS,1965,0.17445,31.176205,0,0,1.7357528,0,0,0
Malaysia,MYS,1966,0.2326,35.993656,0,0,2.0462368,0,0,0
Malaysia,MYS,1967,0.13956,38.818703,0,0,2.1438172,0,0,0
Malaysia,MYS,1968,0.13956,39.985744,0,0,2.3774195,0,0,0
Malaysia,MYS,1969,0.17445,43.46176,0,0,2.9983873,0,0,0
Malaysia,MYS,1970,0.18608,40.44124,0.08141,0,3.554301,0,0,0
Malaysia,MYS,1971,0.47683,45.043636,0.8287453,0,3.093011,0,0,0
Malaysia,MYS,1972,1.20952,49.28976,1.1605042,0,3.4123654,0,0,0
Malaysia,MYS,1973,1.15137,52.4388,1.1605042,0,3.276344,0,0,0
Malaysia,MYS,1974,1.15137,52.28298,2.4192514,0,2.9747312,0,0,0
Malaysia,MYS,1975,0.10467,54.681435,2.9162498,0,2.971774,0,0,0
Malaysia,MYS,1976,0.1163,61.358616,3.471752,0,2.8032258,0,0,0
Malaysia,MYS,1977,0.12793,73.671425,3.1767428,0,2.2739248,0,0,0
Malaysia,MYS,1978,0.27912,78.81282,23.50423,0,2.6729722,0,0,0
Malaysia,MYS,1979,0.39542,88.16213,29.24945,0,3.263109,0,0,0
Malaysia,MYS,1980,0.5815,95.84808,26.01631,0,4.1656713,0,0,0
Malaysia,MYS,1981,1.08159,103.31685,21.87603,0,4.616952,0,0,0
Malaysia,MYS,1982,0.98855,107.18904,27.53984,0,4.4433823,0,0,0
Malaysia,MYS,1983,2.57023,114.6193,38.59997,0,5.172375,0,0,0
Malaysia,MYS,1984,2.77957,112.663635,47.82256,0,10.205894,0,0,0
Malaysia,MYS,1985,3.70997,110.8479,46.18273,0,11.14317,0,0,0
Malaysia,MYS,1986,2.75631,102.05382,71.66406,0,12.1845875,0,0,0
Malaysia,MYS,1987,3.80301,104.5526,71.48961,0,14.6839905,0,0,0
Malaysia,MYS,1988,3.0238,111.706696,72.93173,0,16.940395,0,0,0
Malaysia,MYS,1989,13.92111,115.900215,83.51503,0,15.65598,0,0,0
Malaysia,MYS,1990,15.411067,134.57195,79.09563,0,11.906877,0,0,0
Malaysia,MYS,1991,18.153912,152.95303,117.60256,0,13.156578,0,0,0
Malaysia,MYS,1992,19.060444,181.01822,127.80207,0,12.6736555,0,0,0
Malaysia,MYS,1993,15.934067,186.71935,125.51096,0,14.350269,0,0,0
Malaysia,MYS,1994,17.700644,196.5406,130.32578,0,19.170162,0,0,0
Malaysia,MYS,1995,19.39749,224.80556,135.36157,0,18.386559,0,0,0
Malaysia,MYS,1996,19.490467,246.50569,162.94794,0,15.329032,0,0,0
Malaysia,MYS,1997,18.851244,281.96838,202.29222,0,12.339516,0,0,0
Malaysia,MYS,1998,20.118067,257.74655,204.39725,0,13.179301,0,0,0
Malaysia,MYS,1999,22.547112,251.90372,232.64651,0,22.331182,0,0,0
Malaysia,MYS,2000,28.892845,272.35846,287.54013,0,20.681183,0,0,0.570903
Malaysia,MYS,2001,34.52962,294.62387,277.09637,0,17.820621,0,0,0.574094
Malaysia,MYS,2002,42.328133,318.8248,280.88776,0,15.80549,0,0,0.4044
Malaysia,MYS,2003,61.783733,333.60986,302.65912,0,14.761631,0,0,0.4165
Malaysia,MYS,2004,77.078575,349.6944,326.94257,0,16.059446,0,0,0.57636
Malaysia,MYS,2005,80.06549,362.20377,373.73004,0,17.200525,0,0,0.5925
Malaysia,MYS,2006,84.81898,351.2653,388.6397,0,17.991493,0,0,0.623964
Malaysia,MYS,2007,102.8218,374.62628,404.01456,0,16.844137,0,0,0.759773
Malaysia,MYS,2008,113.688576,358.62485,435.49698,0,21.938124,0,0,0.796761
Malaysia,MYS,2009,123.46287,355.83563,400.22318,0,19.241787,0,0,1.393368
Malaysia,MYS,2010,171.74158,358.89777,380.23123,0,17.655457,0,0,1.2629545
Malaysia,MYS,2011,171.68347,366.60703,383.1736,0,22.22372,0,0,1.537535
Malaysia,MYS,2012,184.58414,401.82413,420.157,0,25.365644,0,0.019194445,1.5016624
Malaysia,MYS,2013,175.11201,427.364,445.67322,0,32.156387,0,0.3842839,1.10359
Malaysia,MYS,2014,178.48247,429.1303,447.0921,0,36.2694,0,0.61496526,0.693
Malaysia,MYS,2015,202.2964,398.50162,468.39825,0,37.49695,0,0.7351814,0.751
Malaysia,MYS,2016,217.84694,443.64832,449.9298,0,53.605,0,0.82988167,0.76
Malaysia,MYS,2017,241.40518,417.33463,450.44153,0,71.445,0,0.87822586,0.765
Malaysia,MYS,2018,258.9431,423.0533,446.77808,0,69.648766,0,1.6720997,1.351
Malaysia,MYS,2019,244.72913,460.415,452.15115,0,69.05193,0,2.4870107,1.6189669
Malaysia,MYS,2020,272.0471,396.61328,383.16565,0,73.3346,0,3.0785935,1.6319377
Malaysia,MYS,2021,246.83322,404.43497,410.67386,,84.66468,0,3.9350026,1.6377085
Mexico,MEX,1965,8.0222225,178.44832,80.64689,0,26.207796,0,0,0
Mexico,MEX,1966,8.556945,186.99397,85.11342,0,29.918818,0,0,0
Mexico,MEX,1967,10.499444,200.27634,73.19651,0,32.577152,0,0,0
Mexico,MEX,1968,11.006389,217.7839,78.59209,0,37.38226,0,0,0
Mexico,MEX,1969,11.156944,230.15845,97.470535,0,39.6414,0,0,0
Mexico,MEX,1970,12.5125,247.47473,99.67502,0,44.369625,0,0,0
Mexico,MEX,1971,15.7086115,262.43677,103.594505,0,43.08925,0,0,0
Mexico,MEX,1972,17.361666,295.5131,110.77967,0,45.925,0,0,0
Mexico,MEX,1973,18.6125,316.2456,122.74594,0,48.40887,0,0,0.161
Mexico,MEX,1974,20.5625,357.2522,129.14703,0,49.405376,0,0,0.463
Mexico,MEX,1975,23.618334,394.2111,131.39034,0,44.89301,0,0,0.518
Mexico,MEX,1976,18.125,434.23633,128.85493,0,51.02285,0,0,0.579
Mexico,MEX,1977,26.07,448.20316,135.9986,0,56.753494,0,0,0.592
Mexico,MEX,1978,27.181389,504.61945,171.05864,0,47.953495,0,0,0.598
Mexico,MEX,1979,26.703056,541.5423,207.65465,0,53.249462,0,0,1.019
Mexico,MEX,1980,27.038055,603.6694,223.01714,0,50.00269,0,0,0.915
Mexico,MEX,1981,23.89889,660.86053,241.79158,0,72.79516,0,0,0.964
Mexico,MEX,1982,28.62111,684.2733,259.95645,0,67.78602,0,0,1.296
Mexico,MEX,1983,32.584167,666.7177,268.19806,0,61.30726,0,0,1.353
Mexico,MEX,1984,32.676945,705.73096,268.5839,0,69.793816,0,0,1.424
Mexico,MEX,1985,35.421665,734.9804,275.2785,0,84.0592,0,0,1.641
Mexico,MEX,1986,39.0575,744.08826,244.92165,0,62.97648,0,0,3.394
Mexico,MEX,1987,37.772778,780.32104,249.24324,0,57.02611,0,0,4.418
Mexico,MEX,1988,35.750557,778.4027,253.59618,0,64.569145,0,0,4.633
Mexico,MEX,1989,39.573334,832.99884,247.96423,1.0555556,74.972084,0,0,4.675
Mexico,MEX,1990,39.24111,870.001,268.17517,8.333781,72.38989,0.0029444445,0.0029444445,5.124
Mexico,MEX,1991,37.955,905.90375,282.36115,12.036738,66.902664,0.0029444445,0.0059166667,5.8325124
Mexico,MEX,1992,38.3825,916.02124,282.39487,11.120221,79.2878,0.0029444445,0.0088611115,6.365523
Mexico,MEX,1993,43.2925,914.3167,283.26508,13.991786,78.818344,0.0029444445,0.011833333,6.4997606
Mexico,MEX,1994,52.318333,985.48035,301.03,12.028226,59.942074,0.014777778,0.014777778,6.2185254
Mexico,MEX,1995,58.25861,918.591,306.90234,23.957138,81.60896,0.020694444,0.014777778,6.4144435
Mexico,MEX,1996,66.79972,940.14636,312.78293,22.353943,92.66103,0.01775,0.01775,6.184555
Mexico,MEX,1997,66.86417,970.79553,314.37396,29.669056,77.95244,0.03548389,0.01775,5.8832464
Mexico,MEX,1998,68.34778,1021.9075,334.79004,26.289576,72.72107,0.044354722,0.020694444,6.138586
Mexico,MEX,1999,69.5475,1012.5429,337.90875,28.380825,96.72998,0.05026889,0.020694444,6.0600014
Mexico,MEX,2000,76.18694,1060.4124,359.13303,23.32721,97.80206,0.05618278,0.020694444,6.358645
Mexico,MEX,2001,83.673584,1042.8096,361.90524,24.599375,83.53697,0.052880276,0.0235,6.247497
Mexico,MEX,2002,140.1058,997.2262,410.68823,27.29933,72.566864,0.061295554,0.023361111,6.07106
Mexico,MEX,2003,103.318375,1023.4026,445.09406,29.225143,57.573856,0.05510222,0.023194445,6.9497128
Mexico,MEX,2004,105.7197,1064.9883,480.2192,25.42327,72.54961,0.057633057,0.025944445,7.261834
Mexico,MEX,2005,133.42952,1090.7848,527.12335,29.688858,79.343605,0.05440472,0.025777778,8.137519
Mexico,MEX,2006,143.19829,1079.6427,582.8828,29.669607,86.632545,0.12804334,0.028454166,7.4873867
Mexico,MEX,2007,131.58376,1121.5367,570.4138,28.27532,77.30624,0.70125,0.025444444,8.249913
Mexico,MEX,2008,117.5453,1118.7932,599.96576,26.436623,110.221466,0.7165647,0.05339111,7.896158
Mexico,MEX,2009,119.74645,1080.8948,651.688,28.14158,74.62687,1.6654416,0.07540333,7.547069
Mexico,MEX,2010,148.11876,1085.5865,660.4454,15.658971,103.13493,3.4392505,0.08604305,7.4460497
Mexico,MEX,2011,171.32704,1103.6827,708.0849,26.708055,100.057556,4.5471497,0.11310472,7.3669243
Mexico,MEX,2012,149.266,1121.4993,736.5377,23.074131,87.49705,10.113109,0.1891936,6.7609353
Mexico,MEX,2013,148.22661,1090.4147,777.9507,30.860199,76.36981,11.404631,0.28889418,7.322261
Mexico,MEX,2014,147.93884,1041.0564,788.4845,25.157251,105.36432,17.409197,0.59871054,7.1366343
Mexico,MEX,2015,147.65045,1029.094,807.82916,29.917238,83.19006,23.550299,0.5445122,7.632154
Mexico,MEX,2016,144.63332,1036.5634,830.30035,27.145744,82.17797,27.782549,0.6753525,7.6092916
Mexico,MEX,2017,176.75279,998.0839,860.3353,27.792253,84.75586,28.262321,3.1576371,8.123817
Mexico,MEX,2018,157.54547,973.7367,875.85815,34.413517,85.94792,34.628895,8.413412,7.648148
Mexico,MEX,2019,150.41484,898.9758,879.733,28.304321,62.230183,44.09103,19.41833,7.452208
Mexico,MEX,2020,66.491,684.9576,837.30493,28.170368,70.73974,51.743828,24.825727,7.0345683
Mexico,MEX,2021,64.32959,711.01385,882.2606,29.93832,90.8564,54.694065,31.159086,6.9060345
Middle Africa (BP),,1965,2.1163046,24.422533,0.10775,,11.635753,,,
Middle Africa (BP),,1966,2.3354979,24.754005,0.10775,,12.102957,,,
Middle Africa (BP),,1967,2.228807,25.160915,0.16525,,11.372581,,,
Middle Africa (BP),,1968,2.4406872,25.849916,0.24375,,11.8634405,,,
Middle Africa (BP),,1969,2.6214695,26.53152,0.23425,,12.892473,,,
Middle Africa (BP),,1970,2.4938266,26.88681,0.57075,,14.385753,,,
Middle Africa (BP),,1971,2.5856683,31.133732,1.3055,,15.346774,,,
Middle Africa (BP),,1972,2.4599504,32.473278,1.5371667,,15.701612,,,
Middle Africa (BP),,1973,2.497005,33.67831,5.2085,,17.02043,,,
Middle Africa (BP),,1974,2.4504876,34.763332,5.9676666,,16.709946,,,
Middle Africa (BP),,1975,2.3962684,33.85296,2.26975,,18.354033,,,
Middle Africa (BP),,1976,2.57658,34.700413,0.6985,,17.66801,,,
Middle Africa (BP),,1977,2.605806,37.258923,1.095,,18.132257,,,
Middle Africa (BP),,1978,2.4391947,44.031193,1.12175,,18.21801,,,
Middle Africa (BP),,1979,2.187952,44.321148,1.04575,,18.626076,,,
Middle Africa (BP),,1980,2.4391947,44.6344,2.61575,,19.631453,0,0,0
Middle Africa (BP),,1981,2.4812372,47.197914,3.06325,,20.73441,0,0,0
Middle Africa (BP),,1982,2.3938727,43.870525,3.50025,,21.586021,0,0,0
Middle Africa (BP),,1983,2.3467014,50.097157,3.75725,,22.79543,0,0,0
Middle Africa (BP),,1984,2.3930585,45.3493,3.6145,,23.848118,0,0,0
Middle Africa (BP),,1985,2.3862667,50.886715,4.1035,0,27.041666,0,0,0
Middle Africa (BP),,1986,2.4299722,48.820774,4.678,0,27.908064,0,0,0
Middle Africa (BP),,1987,2.4647808,49.86981,5.3965,0,27.955376,0,0,0
Middle Africa (BP),,1988,2.4874592,52.669117,6.456,0,28.398924,0,0,0
Middle Africa (BP),,1989,2.5553203,53.540943,4.97225,0,33.8457,0,0,0
Middle Africa (BP),,1990,2.5803473,48.874805,6.165,0,30.421505,0,0,0.003
Middle Africa (BP),,1991,0.60795975,46.545097,6.566,0,29.498924,0,0,0.008
Middle Africa (BP),,1992,0.6081353,46.375805,6.41175,0,31.997581,0,0,0.008
Middle Africa (BP),,1993,0.10017,48.050343,6.36675,0,30.199732,0,0,0.008
Middle Africa (BP),,1994,0.078681946,47.34375,5.93475,0,28.77742,0,0,0.009
Middle Africa (BP),,1995,0.66517776,45.947918,6.62725,0,32.02715,0,0,0.009
Middle Africa (BP),,1996,0.6796275,46.15734,6.541,0,32.133602,0,0,0.007
Middle Africa (BP),,1997,0.6916183,47.71375,6.67525,0,29.977957,0,0,0.007
Middle Africa (BP),,1998,0.7299625,45.099606,6.90034,0,29.348118,0,0,0.007
Middle Africa (BP),,1999,0.5200061,47.730663,6.69325,0,30.542742,0,0,0.007
Middle Africa (BP),,2000,0.4450664,53.740658,6.985,0,33.620377,0,0,0.007
Middle Africa (BP),,2001,0.32428473,55.489307,6.47675,,34.16001,0,0.00014111112,0.007
Middle Africa (BP),,2002,0.3100211,68.83588,8.1727495,,34.26741,0,0.0011833333,0.007
Middle Africa (BP),,2003,0.32174194,75.71837,8.695,,35.247818,0,0.0017027778,0.007
Middle Africa (BP),,2004,0.8604586,68.78272,21.542938,,40.585762,0,0.0024027778,0.007
Middle Africa (BP),,2005,1.0272583,67.793976,20.857412,,41.505753,0,0.0035833332,0.008
Middle Africa (BP),,2006,1.30677,81.79903,21.24032,,44.62448,0,0.0046666665,0.65
Middle Africa (BP),,2007,1.4287636,91.62785,19.921608,,42.86956,0,0.0126944445,0.084
Middle Africa (BP),,2008,1.2114172,102.948235,20.63925,,45.610054,0,0.021916667,0.085
Middle Africa (BP),,2009,1.5565578,115.15214,18.1715,,45.127434,0,0.028731389,0.079
Middle Africa (BP),,2010,1.5851187,119.93921,28.65475,,46.726315,0,0.037523057,0.067
Middle Africa (BP),,2011,1.4435053,129.12303,29.8185,,47.255753,0,0.045777224,0.07
Middle Africa (BP),,2012,0.5544636,141.57219,36.834,,46.444,0,0.055011388,0.073
Middle Africa (BP),,2013,0.3627111,159.88274,40.55849,,53.10177,0,0.064172775,0.078
Middle Africa (BP),,2014,0.2061,169.29402,39.77898,,56.02875,0,0.07690861,0.082
Middle Africa (BP),,2015,0.17674416,164.09093,43.277225,,56.799095,0,0.0880575,0.045
Middle Africa (BP),,2016,0.73523664,151.42216,55.27406,,59.193584,0.023833333,0.10337639,0.048
Middle Africa (BP),,2017,2.5698626,141.00323,54.542526,,66.17563,0.023694444,0.12067361,0.048976
Middle Africa (BP),,2018,2.96413,140.99591,55.16149,,74.5634,0.023555556,0.18492305,0.050622
Middle Africa (BP),,2019,1.6871458,147.92677,50.58902,,79.39525,0.023472222,0.18424138,0.05259
Middle Africa (BP),,2020,2.0172415,134.85144,52.89527,,85.81852,0.023444444,0.18688667,0.05273408
Middle Africa (BP),,2021,1.70636,144.6884,61.461094,,87.295876,0.023277778,0.18614334,0.05259
Middle East (BP),,1965,2.5297086,490.88422,37.87228,0,6.936674,,,
Middle East (BP),,1966,2.770807,503.216,46.176548,0,7.5288396,,,
Middle East (BP),,1967,3.0530448,525.36847,54.859325,0,8.364718,,,
Middle East (BP),,1968,3.3570652,541.11755,71.1359,0,9.110934,,,
Middle East (BP),,1969,3.7021763,562.85675,85.006294,0,10.041723,,,
Middle East (BP),,1970,4.0724187,597.3011,94.029175,0,10.584957,,,
Middle East (BP),,1971,2.898545,640.3369,105.18844,0,11.103193,0,0,0
Middle East (BP),,1972,4.464373,681.1905,118.74365,0,13.510971,0,0,0
Middle East (BP),,1973,7.5419855,738.91516,143.79762,0,11.089944,0,0,0
Middle East (BP),,1974,8.194324,785.68787,151.48758,0,14.240673,0,0,0
Middle East (BP),,1975,15.095484,752.1192,170.42416,0,16.087366,0,0,0
Middle East (BP),,1976,14.882353,858.05194,183.55867,0,18.703074,0,0,0
Middle East (BP),,1977,15.054687,973.8176,214.05447,0,20.989305,0,0,0
Middle East (BP),,1978,9.252351,1019.75726,233.88025,0,29.014738,0,0,0
Middle East (BP),,1979,13.287019,1152.725,316.76944,0,28.433903,0,0,0
Middle East (BP),,1980,14.00031,1104.137,317.0203,0,28.631647,0,0,0
Middle East (BP),,1981,11.741648,1206.3472,343.45538,0,30.203732,0,0,0
Middle East (BP),,1982,22.22158,1322.176,383.98187,0,31.361448,0,0,0
Middle East (BP),,1983,27.009151,1478.9518,392.84027,0,30.223003,0,0,0
Middle East (BP),,1984,31.156921,1617.8403,504.47263,0,30.673695,0,0,0
Middle East (BP),,1985,32.74094,1699.3196,544.3922,0,30.865053,0,0,0
Middle East (BP),,1986,34.935963,1689.8955,659.04785,0,32.760483,0,0,0
Middle East (BP),,1987,36.30193,1775.8428,722.674,0,41.146503,0,0,0
Middle East (BP),,1988,35.591427,1842.0192,804.04193,0,42.28199,0,0,0
Middle East (BP),,1989,34.554592,1892.5596,906.9268,0,37.329033,0,0,0
Middle East (BP),,1990,35.8264,1953.284,956.8127,0,45.162876,0.0029444445,0,0
Middle East (BP),,1991,41.656124,2020.4628,1001.00305,0,32.55404,0.0029444445,0,0
Middle East (BP),,1992,47.13853,2149.1426,1144.0255,0,52.714443,0.0029444445,0,0
Middle East (BP),,1993,55.137726,2299.2612,1071.7473,0,59.27797,0.0029444445,0,0
Middle East (BP),,1994,57.688923,2527.0527,1239.8632,0,48.937466,0.0029444445,0,0
Middle East (BP),,1995,61.44041,2513.5361,1363.4528,0,55.155853,0.0029444445,0,0
Middle East (BP),,1996,72.346115,2569.152,1421.7241,0,55.290894,0.0029444445,0,0
Middle East (BP),,1997,77.74352,2700.301,1502.8632,0,47.09613,0.0088611115,0,0
Middle East (BP),,1998,84.52492,2687.3289,1621.9945,0,50.89144,0.0088611115,0,0
Middle East (BP),,1999,82.57796,2680.8403,1730.2716,0,34.895576,0.11236556,0,0
Middle East (BP),,2000,89.48391,2816.111,1833.0189,0,31.705362,0.11680111,0,0.003
Middle East (BP),,2001,100.715775,2936.0923,1948.442,,34.130623,0.13719472,0,0.005
Middle East (BP),,2002,105.65842,3004.5894,2146.1323,,49.106125,0.12930444,0,0.005
Middle East (BP),,2003,110.28631,3105.496,2253.4685,,53.607586,0.123545274,0,0.006
Middle East (BP),,2004,112.06979,3314.2988,2483.882,,66.515335,0.17693333,0,0.006
Middle East (BP),,2005,114.04931,3448.8462,2662.9575,,68.48742,0.24625361,0,0.005
Middle East (BP),,2006,113.9084,3592.4658,2818.764,,80.3947,0.39664945,0.00028333333,0.006
Middle East (BP),,2007,115.39714,3684.735,3059.6414,,75.513916,0.4382814,0.00028333333,0.01
Middle East (BP),,2008,112.226974,3954.424,3371.095,,38.470913,0.5903933,0.009861111,0.016
Middle East (BP),,2009,111.46787,4016.7637,3468.6304,,33.8374,0.67164725,0.09568667,0.0507
Middle East (BP),,2010,116.807335,4158.8105,3804.9849,,48.268215,0.50598806,0.27131695,0.0802
Middle East (BP),,2011,119.35878,4322.234,3984.864,0.28346667,50.36132,0.6187661,0.6252906,0.217844
Middle East (BP),,2012,139.98444,4504.1816,4110.3228,3.8196535,58.69763,0.80969363,1.1815181,0.219444
Middle East (BP),,2013,130.29578,4635.7715,4233.529,11.129087,64.07391,0.6426236,1.8842747,0.183244
Middle East (BP),,2014,130.81053,4728.319,4474.281,10.579254,54.02884,0.59485835,3.5406513,0.268444
Middle East (BP),,2015,122.045,4679.6094,4793.359,9.032548,45.154106,0.75561833,4.9519644,0.211444
Middle East (BP),,2016,112.77679,4757.632,5011.6646,16.631624,53.93154,1.5071722,7.442534,0.324144
Middle East (BP),,2017,111.40319,4771.134,5168.4023,17.768082,54.861855,2.11006,9.434373,0.329384
Middle East (BP),,2018,107.15637,4824.1426,5299.2827,17.480797,33.81253,3.88184,14.316211,0.343984
Middle East (BP),,2019,110.62857,4733.128,5441.6973,16.215496,106.930016,4.263667,26.768934,0.36043
Middle East (BP),,2020,101.13334,4360.1323,5569.325,20.045704,73.79489,6.883571,33.268776,0.37408626
Middle East (BP),,2021,94.21635,4526.97,5754.272,35.356266,51.03598,7.578767,39.80279,0.41840345
Morocco,MAR,1965,2.1136668,11.545965,0.486325,0,3.586828,0,0,0
Morocco,MAR,1966,3.2408333,16.513165,0.486325,0,3.1166666,0,0,0
Morocco,MAR,1967,3.2271667,18.142166,0.486325,0,2.755914,0,0,0
Morocco,MAR,1968,2.9001667,19.909145,0.486325,0,3.1284947,0,0,0
Morocco,MAR,1969,2.8981667,21.551186,0.486325,0,4.0451612,0,0,0
Morocco,MAR,1970,3.323,22.557482,0.486325,0,3.9801075,0,0,0
